id,gen,smile,source,score,weight
AAEZ,1,CC(=O)NC(CC(C)C)C(N)CC(C)(C)C,generated,-6.5,228.37999999999997
AAZV,0,Cc1ccc2nc(N=Cc3ccc4[nH]ccc4c3)c(=O)[nH]c2c1,generated,-6.5,302.3370000000001
AASQ,0,CCOc1cc(CO)ccc1Oc1c(C)cc(C)cc1C(C)C,generated,-6.4,314.425
AACE,0,CC(=NNC(N)=S)c1ccc(C(=O)c2ccccc2)cc1,generated,-6.4,297.3830000000001
AAXQ,0,CC(C(=O)Nc1ccc(Cl)cn1)c1nc2ccccc2[nH]1,generated,-6.4,300.749
AANA,0,CC(C)(C)OC(=O)NC1CCCN(Cc2ccccc2OC(F)F)C1,generated,-6.4,356.413
AAMX,0,CCOC(=O)c1[nH]c(C)c(C(=O)C=Cc2ccc(C)cc2)c1C,generated,-6.4,311.3810000000001
AAHM,0,O=C(CN1CCCC1)Nc1cc(-c2cccnc2)no1,generated,-6.4,272.30800000000005
ABDI,0,CC(C)(C)NC(=O)CNC(=O)Nc1cccc(-n2cccn2)c1,generated,-6.4,315.377
ABJX,0,COc1ccc(-c2cnc(-c3cc(Cl)ccc3O)s2)cc1,generated,-6.4,317.797
ABKN,0,CCOc1ccc(OCCn2c(=O)ccc3ccccc32)cc1,generated,-6.4,309.365
AAGY,0,Cc1cc(OC2CCN(C(=O)Cc3ccc(C)o3)CC2)no1,generated,-6.4,304.34600000000006
ABNV,0,CC(=O)Nc1cc(C(=O)NC(C)c2ccc(F)c(F)c2)no1,generated,-6.4,309.272
AAYL,0,Cc1ccccc1CNC(=O)C1CCN(S(C)(=O)=O)CC1,training,-6.4,310.4190000000001
ABIA,0,CC(C)(C)c1cc(C(=O)OCC(=O)Nc2ccc(C(N)=O)cc2)no1,generated,-6.4,345.35500000000013
ABQH,0,CC1(C)CC(=O)C2=C(C1)Oc1nc[nH]c1CC(C)(C)O2,generated,-6.4,276.336
ABHM,0,CCc1nc2c(cnn2-c2ccc(C=O)cc2)c(=O)[nH]1,generated,-6.4,268.27599999999995
AAIV,0,CCNC(=O)c1nc(NC(=O)c2ccc(F)cc2)oc1C,generated,-6.4,291.2820000000001
AALM,0,CC(C)(Cn1ccnc1)NC(=O)C1(c2ccc(F)cc2)CC1,generated,-6.4,301.36500000000007
ABAD,0,CCCNc1nc(NC(=O)C(C)c2ccc(F)cc2)cc(=O)[nH]1,generated,-6.4,318.3520000000001
AANL,0,CON=C(c1ccccc1)c1nc(-c2ccc(F)cc2)c(O)c(=O)[nH]1,generated,-6.4,339.32599999999996
AARW,0,CCc1ccc(CN(C)C(=O)c2ccnc(-n3cnnn3)c2)cc1,generated,-6.4,322.372
AABO,0,Cc1ccccc1C(=O)C=Cc1ccc(Cl)c(Cl)c1,generated,-6.4,291.177
ABEL,0,CC(c1cccs1)N(C)C(=O)CC1CCCCN1S(C)(=O)=O,generated,-6.4,344.50199999999995
AAMI,0,Cc1nc(C#N)ccc1N1CCN(C(=O)CCc2ccccc2)CC1,generated,-6.4,334.423
AAEU,0,CC1(C)CCOCCC1NC(=O)Nc1cnn(CC(F)F)c1,generated,-6.4,316.35200000000003
AAZN,0,CC(=O)N1CCN(C(=O)Cc2cc3sccc3nc2C)CC1,generated,-6.4,317.4140000000002
ABLP,0,Cc1cc(NC(=O)NC2COc3ccccc3O2)cc(C)n1,generated,-6.4,299.3300000000001
ABDN,0,Cc1cccc(C)c1N(C)S(=O)(=O)c1cnn(C)c1,generated,-6.4,279.365
AALZ,0,CN(C(=O)CN1CCC(c2cccc(N)c2)CC1)S(C)(=O)=O,generated,-6.4,325.43400000000014
AABG,0,CNC(=O)C=Cc1ccc([S+]([O-])Cc2ccccc2)cc1,generated,-6.4,299.395
AANF,0,CCOC(=O)N1CCc2nc(Nc3ccc(C)cc3)sc2C1,generated,-6.4,317.4140000000001
ABCO,0,CN(CCCNc1ccc2nc(S(N)(=O)=O)[nH]c2c1)c1ccccc1,generated,-6.4,359.4550000000001
ABSQ,0,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,hiv,-6.4,315.67799999999994
AAOZ,1,CNS(=O)(=O)c1ccc(C(C)C)cc1C(=O)NC(C)(C)C,generated,-6.4,312.43500000000006
AAOP,0,Cc1ccc(CNc2ccc(-n3cccc3C(=O)N(C)C)cc2)cc1,generated,-6.4,333.43500000000006
ABMV,0,O=C(Nc1ccc(F)c(-c2ccc3c(c2)OCO3)c1)NC1CCOC1,generated,-6.4,344.34200000000016
AABQ,0,O=C(Nc1ccc(-n2cnnn2)cc1)Nc1cccc(Cl)c1,training,-6.4,314.736
ABGX,0,COc1cccc(N2CCN(C(=O)c3nnn(C)c3C)CC2)c1,generated,-6.4,315.3770000000001
AAJJ,0,NC(=O)NC(Cc1ccc(F)cc1)C(=O)NCC(F)(F)F,generated,-6.4,307.247
AARE,0,CCOC1CCCN(c2nc(N)nc(-n3cccn3)n2)C1,generated,-6.4,289.34300000000013
AAJH,0,CCc1cnc(C(=O)N(C)Cc2ccccc2C(F)(F)F)nc1,generated,-6.4,323.318
ABNH,0,Cc1ccc(CN2CCOCC2C(=O)Nc2ccc(F)cc2)o1,generated,-6.4,318.34800000000007
ABIB,0,COc1cc(-c2n[nH]c(CNc3ccccc3F)n2)cc(OC)c1OC,generated,-6.4,358.37300000000016
AAGP,2,CC(C)(C)OC(=O)NCCc1ccc(OCc2ccccc2)cc1,generated,-6.4,327.42400000000004
AAHI,0,CC(=O)NC(CC(=O)NCC(C)(C)c1ccccn1)C(C)C,generated,-6.4,305.422
AAGX,0,CN(C)c1ccc(NC(=N)NCCc2ccccc2)c([N+](=O)[O-])c1,generated,-6.4,327.3880000000001
AAJP,0,Cc1nn(C(=O)CSc2nc3ccccc3[nH]2)c(C)c1C,generated,-6.4,300.3870000000001
AAKS,1,CC(C)(C)NC(=O)C1CC2CCCCN2CC(O)CN1Cc1ccccc1,generated,-6.4,373.54100000000005
AADC,0,COCCNC(=O)C(C#N)=Cc1ccc(C(F)(F)F)cc1,generated,-6.4,298.2639999999999
AAIY,0,CC(C)Oc1ccc2cc(-c3ccc(O)c(O)c3)oc2c1,generated,-6.4,284.3110000000001
AADK,0,CC(C)Oc1ccc(-c2nnc(-c3ccco3)o2)cc1,generated,-6.4,270.28799999999995
ABCU,0,O=C(Nc1cnn(Cc2cccc(F)c2)c1)C1CCCO1,generated,-6.4,289.3100000000001
ABQD,0,Cc1cc(C)nc(N2CCC(c3cc(F)cc(F)c3)C2)n1,generated,-6.4,289.329
AATR,0,CCCCNC(=NC(=O)Nc1ccc(OC)cc1)NC(C)C,generated,-6.4,306.41
AAJS,1,Cc1cccc(NS(=O)(=O)C2(Cc3ccccc3)CC2)c1,generated,-6.4,301.41100000000006
AAHY,0,CCc1cc(C(=O)Nc2cc(C(C)C)no2)[nH]n1,generated,-6.4,248.28599999999997
ABON,0,CC(CC#N)N(C)C(=O)Nc1cc(-c2ccc(F)cc2)on1,generated,-6.4,302.309
AANM,0,O=c1[nH]c2ccc(F)cc2nc1-c1ccc(Cl)cc1,generated,-6.4,274.682
AALV,1,NC(=O)c1ccc(NC(=O)COc2ccc3c(c2)OCO3)cc1,training,-6.4,314.297
AAYS,0,COc1cc(NC(=NC#N)NC2CCCCC2)cc(OC)c1OC,generated,-6.4,332.4040000000001
AAYY,0,COC(=O)c1cc2oc3ccc(Cl)cc3c(=O)c2o1,generated,-6.4,278.64700000000005
AAHO,0,Cc1ccc(Cn2ccnc2NC(=O)Cc2ccc(Cl)cc2)cc1,generated,-6.4,339.82599999999996
AAHP,1,CNC(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1,training,-6.4,268.316
ABRL,0,CC(=O)c1cccc(NC(=O)c2csc(C)cc2=O)c1,generated,-6.4,287.3400000000001
AAQB,0,CC(C)C1COC2(CCCCN2Cc2ccc(C#N)cc2)O1,generated,-6.4,300.402
ABFF,0,CN(C)S(=O)(=O)c1cccc(C(=O)NCc2ccccc2)c1,training,-6.3,318.39799999999997
AAUU,0,CCOc1ccccc1CNC(=O)Nc1ccc2c(c1)COC2,training,-6.3,312.36900000000014
AAGA,0,Cc1sc(=O)n(CCN2CCN(c3ccc(F)cc3)CC2)c1C,generated,-6.3,335.4480000000001
AASX,0,CC(C)C(C)NC(=O)CN1CCC(Nc2ncccn2)CC1,generated,-6.3,305.4260000000001
ABOI,0,O=C(NC1CC1)c1ccc(Cn2nc(C(F)(F)F)cc2Cl)cc1,generated,-6.3,343.736
ABOJ,0,CC(C)(C)Cc1cc(NC(=O)Nc2ccc(C#N)cc2)on1,generated,-6.3,298.346
ABCI,0,CNc1ncc(C(=O)Nc2ccccc2C(=O)C(C)C)c(Cl)n1,generated,-6.3,332.791
ABQO,0,CC(=O)N(C)c1ccc(N=C(S)N(Cc2ccccc2)Cc2ccco2)cc1,generated,-6.3,393.51200000000017
ABBI,0,Cc1ccc(NC(=O)C(C)NS(=O)(=O)Cc2ccccn2)cc1,generated,-6.3,333.413
ABPW,0,CC(C)N(C)c1ccc(C(=O)c2ccc(C#N)cc2)cc1,generated,-6.3,278.355
ABIE,0,Cc1nn(C)c(C)c1COC(=O)c1cc(C2CC2)n(C)n1,generated,-6.3,288.351
ABKE,0,O=C(C=Cc1ccccc1)Nc1nnc(SCCCN2CCCCC2)n1Cc1ccccc1,generated,-6.3,461.6350000000004
AABM,2,O=C(C=Cc1ccc(O)cc1O)NCCCCCNC(=O)c1ccc(Nc2ccccc2)cc1,generated,-6.3,459.54600000000005
AANM,1,CC(=O)NC(CC(=O)O)c1cccc(Cl)c1,generated,-6.3,241.674
ABQW,0,CCc1ccc(C(C#N)OC(=O)c2ccc(C)s2)o1,generated,-6.3,275.329
AAMN,0,Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)Nc1ccccc1,training,-6.3,336.347
ABGI,0,CC(C)CN(C(=O)c1ccc2oc(-c3ccccc3)nc2c1)C1CC1,generated,-6.3,334.4190000000001
AAKU,2,CN(C)C(=O)C(Cc1ccccc1)NC(=O)c1ccc(N)cc1,generated,-6.3,311.3850000000001
AATT,0,CCCCN(CCCC)C(=O)C(C)NC(=O)N1CCN(C(=O)N2CCCS2(=O)=O)CC1,generated,-6.3,459.6130000000003
AAXY,0,CC(=O)Nc1ccc(NC(=O)CCN2CC3=CC=CC3C2=O)cc1,generated,-6.3,325.368
AATV,0,O=C(O)CCCNC(=O)c1cn2c(nc3ccccc32)c(C(=O)O)n1,generated,-6.3,342.3110000000001
ABHF,0,CC1(C)C2CC=C(CCCCCC(=O)NCCCn3cnc4c(N)ncnc43)CC21O,generated,-6.3,426.56500000000017
AAFQ,0,O=C(O)c1ccc(-c2cc(Cl)c(O)c(Cl)c2)c(Cl)c1,generated,-6.3,317.55499999999995
AAHC,0,CC(C)CCCCCCCCCCCCCCCCC(c1ccccc1)(c1ccccc1)c1ccccc1,generated,-6.3,510.85000000000014
ABPO,0,CC1CN(Cc2ccnc(N(C)Cc3ccccc3)c2)CCO1,generated,-6.3,311.4290000000001
ABCD,0,CC(C)(C)NC(=O)CSc1nnnn1-c1ccccc1OCC(F)F,generated,-6.3,371.41300000000007
AABX,0,O=S(=O)(CC1CCCC1)Nc1ccc2[nH]ncc2c1,generated,-6.3,279.365
AAEY,0,CN1C(=O)C(=Cc2ccc(-n3cccc3)cc2)SC1=S,generated,-6.3,300.408
AACB,0,N#Cc1ccc(CN(Cc2ccccc2)Cc2cn(Cc3ccccc3)nn2)cc1,generated,-6.3,393.49400000000014
ABIF,0,CC1CCC(CN(C)C(=O)Cc2c(F)cccc2F)CC1,generated,-6.3,295.3730000000001
AAAP,2,CCOC(=O)Nc1ccc(CNC(=O)Cc2ccc(O)c(O)c2)cc1,generated,-6.3,344.36699999999996
AAMT,0,O=C(NCc1ccccc1)Nc1ccc2c(c1)N=C(C(=O)O)CC2,generated,-6.3,323.3520000000001
ABIX,0,Cc1ccc(C)c([S+]([O-])C2(c3ccccc3)CC2)c1,generated,-6.3,270.397
AAYU,0,COc1ccc(-c2cc3c(C)cc(N)nc3[nH]2)cc1,generated,-6.3,253.305
AAQW,0,CCc1cc(C(=O)Nc2cc(C)on2)c(NC(C)=O)o1,generated,-6.3,277.28000000000003
ABDK,0,CC(C)(C)C(C#N)NC(=O)NCCc1cnc(-c2ccccc2)s1,generated,-6.3,342.468
AADY,2,O=C(CC1CCCN1C(=O)NCc1ccccc1)NC1CCCCC1,generated,-6.3,343.4710000000003
AAKV,1,O=[N+]([O-])c1ccc(NCc2cccc(OCc3ccccc3)c2)cc1,generated,-6.3,334.375
AAKT,1,O=C(NCCCCn1cccn1)c1ccc(OCc2ccccc2)cc1,generated,-6.3,349.43400000000014
AAKK,1,CN1CCN(Cc2cccc(Nc3ccccc3)c2)CC1,generated,-6.3,281.4030000000001
AALI,1,CN(C)c1cncc(Cn2c(COc3ccc(C(CN)N(C)C)cc3)c[nH]c2=O)n1,generated,-6.3,411.5100000000001
AAKW,0,Cc1ccc(C=C2CCCC(=NN(Cc3ccccc3)Cc3cccc(C(F)(F)F)c3)C2=O)cc1,generated,-6.3,476.54200000000014
AANT,0,O=C(NC1CCC2(CC1)OCCO2)N1CCC(O)CC1,generated,-6.3,284.35600000000005
ABDA,0,O=C(O)CCC(=O)NCCc1ccc(-c2ccccc2)cc1,generated,-6.3,297.35400000000004
AAXK,0,CN(C(=O)CSc1nc(O)cc(-c2ccccc2)n1)c1ccccc1,generated,-6.3,351.43100000000015
AAOM,0,CC(CCCCCCC(=O)N1CCC(=C(C(=O)O)c2ccc(Cl)cc2Cl)CC1)CC(=O)O,generated,-6.3,484.4200000000003
ABQJ,0,Cc1cccc(OCCn2c(C(F)(F)F)nc3cccnc32)c1,generated,-6.3,321.302
AAWM,0,COc1ccc(-c2nc3ccc(NS(C)(=O)=O)cc3s2)cc1,generated,-6.3,334.42199999999997
ABJO,0,Cc1cc(C(=O)c2ccc(OCC(=O)N3CCCC3)cc2)on1,generated,-6.3,314.341
AAKZ,0,O=C(C=Cc1ccc([N+](=O)[O-])o1)Nc1ccc2oncc2c1,generated,-6.3,299.242
AAZM,0,Cc1ccc2oc(=O)ccc2c1C(=O)NCCCC(N)=O,generated,-6.3,288.303
AANG,0,Cc1ncc2c(n1)CN(C(=O)Cc1ccc(F)cc1)CC2,generated,-6.3,285.32200000000006
AACI,2,CCCC(O)CC(O)CC(C)C1CCC2CCC1C2,generated,-6.3,268.441
AAMZ,0,COC(=O)C=C(C)C1Cc2ccccc2C(=O)O1,generated,-6.3,246.262
AAHT,0,Cc1cc(C)cc(OCCn2c(=O)n(C)c(=O)n(CCC(C)C)c2=O)c1,generated,-6.3,361.4420000000002
ABOB,0,Cc1ccc(C(F)(F)F)cc1NC(=O)c1cc[nH]n1,generated,-6.3,269.22600000000006
ABBF,0,CCOC(=O)c1ccc(C(=O)CC2CCN(c3ccccc3)CC2)o1,generated,-6.3,341.4070000000001
ABDX,0,CC(C)c1ccc(CNC(=O)NCCCc2ccccn2)cc1,generated,-6.3,311.42900000000003
AAKV,0,COC(=O)c1ccc(C(=O)NCc2cc(C)on2)cc1,generated,-6.3,274.27599999999995
ABPK,0,CC(C)CNC(=O)NC(c1ccccc1)c1ccc(F)cc1,generated,-6.3,300.377
AAKK,0,CCS(=O)(=O)NC(C)c1cccc(NC(=O)C2CC2)c1,generated,-6.3,296.3920000000001
ABEK,0,Cc1ccc(-n2nc(C(=O)NC(C)(C)C)nc2C2CC2)cc1,generated,-6.3,298.3900000000001
AAVH,0,CC1CC(C)CN(C(=O)NCc2ccc(C(=O)N(C)C)cc2)C1,training,-6.3,317.4330000000001
AAKO,0,Cc1ccc(-n2cnnc2SCC(=O)Nc2cccnc2)cc1,generated,-6.3,325.39700000000005
AAEW,0,O=C(CC1CCCCC1)Nc1ccc(OC(F)(F)F)cn1,generated,-6.3,302.296
AACF,0,CN(C)C(=O)CNC(=O)NCc1ccc(-c2cccs2)cc1,generated,-6.3,317.414
ABMJ,0,Cc1nn(C)c(C)c1OCC(=O)NCc1ccc(-n2ccnn2)cc1,generated,-6.3,340.38699999999994
AAYM,0,Cc1cc(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)c(C)n1C(C)C,generated,-6.3,342.33600000000007
AAHC,2,CC1CCCCCC(C)(COC(=O)NCCCc2ccccc2)CCC1,generated,-6.2,359.55400000000014
AAIL,2,CC(C)C(=O)NCCNC(=O)c1ccc2ccccc2c1,generated,-6.2,284.3590000000001
AAGS,2,Cc1ccc(-c2cc(CCC(=O)NCCCNC(=O)C(C)(C)C)ccc2O)cc1,generated,-6.2,396.5310000000002
AAFM,2,O=C(C=Cc1ccc(O)cc1O)Nc1ccc(Br)cc1,generated,-6.2,334.16900000000004
AAKE,0,Cc1cc(C(=O)NCCc2c(F)cccc2F)[nH]n1,generated,-6.2,265.263
ABME,0,COc1cc(C)c(C(CO)N2CCOCC2)cc1NS(C)(=O)=O,generated,-6.2,344.43300000000005
AADY,0,Cc1nc2ccccc2n1CC(=O)N1CCC(C)CC1C,generated,-6.2,285.391
AAJQ,0,CCCN(CCC)C(=O)C1CCCN(c2nc3ccccc3[nH]2)C1,generated,-6.2,328.4600000000001
AAQV,0,Cn1ccc(N2CCOC(Cc3ccccc3C(F)(F)F)C2)n1,generated,-6.2,325.33400000000006
AAIW,1,CNC(=O)c1ccccc1C(=O)NC(C)(C)C(C)C,generated,-6.2,262.35299999999995
ABSG,0,COC(=O)c1cc(-c2ccc(OC)cc2)c(C)n1-c1ccccc1,generated,-6.2,321.3760000000001
AAHG,0,O=C(CCc1ccccc1)NNC(=O)CN1CCOCC1C1CCC1,generated,-6.2,345.44300000000015
ABGW,0,Cc1noc(C)c1S(=O)(=O)N1CCC2(CC1)OCCO2,training,-6.2,302.3520000000001
AANN,1,CNS(=O)(=O)c1cccc(NC(=O)COc2ccc(C)cc2)c1,generated,-6.2,334.39700000000005
AAPG,0,Cc1cc(CCC(=O)Nc2cccc3ccccc23)c(C)s1,generated,-6.2,309.43400000000014
AAGA,1,O=C(C=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)N(Cc1ccccc1)C1CC1,generated,-6.2,398.46200000000016
AAGP,1,CNC(=O)C1CN(Cc2ccccc2OC)CCN1Cc1ccccc1,generated,-6.2,353.46600000000007
AAPZ,0,COc1ccc(C(=O)NC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1,generated,-6.2,331.35300000000007
AAFC,1,CC(C)(C)NC(=O)COc1ccc(NC(=O)CCC(=O)c2ccc(CNCc3ccccc3)cc2)cc1,generated,-6.2,501.6270000000002
AAQF,0,CCOC(=O)C1=C(CSc2ccc(OC)cc2)CC(C)(C)CC1=O,generated,-6.2,348.46400000000017
ABQL,0,CC(C)C(=O)NC(=O)C(=O)NCCc1ccc2ccccc2c1,generated,-6.2,312.369
AADI,0,CN(C)CCCNc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc(C(F)(F)F)n1,generated,-6.2,419.43300000000016
AAHA,1,NC(=O)C1CN(Cc2ccc(-c3ccccc3)cc2)CCN1CC(O)CNCCCCc1ccccc1,generated,-6.2,500.6870000000004
AANW,1,O=C(Cc1ccccc1)Nc1ccc2c(c1)OCCO2,generated,-6.2,269.29999999999995
AAPA,1,CCOc1ccc(NC(=O)COc2ccc(C)c(N)c2)cc1,generated,-6.2,300.358
AALR,1,CNC(=O)c1ccc(NC(=O)c2ccc(F)c(OC)c2)cc1,generated,-6.2,302.305
ABFC,0,CCN(CC)C(=O)Cc1cc(-c2ccc(C)cc2)nc(N)n1,generated,-6.2,298.3900000000001
AAYO,0,COc1cccc(C(=O)N2CCCCC2CNS(C)(=O)=O)c1F,generated,-6.2,344.408
ABBK,0,CC(C)OC(=O)c1cccc2nc(-c3ccco3)[nH]c12,generated,-6.2,270.288
AALF,0,COc1ccc(-c2cc(CO)c(=O)[nH]n2)cc1OC,training,-6.2,262.265
AAMW,1,COc1ccc(Oc2ccc(NC(C)=O)cc2)cc1OC,generated,-6.2,287.31500000000005
AAAW,1,CC1CCCC(NS(=O)(=O)c2ccccc2Cl)CC1,generated,-6.2,301.83900000000006
AAGF,0,Cc1ccc(COC(=O)c2ccc(NS(C)(=O)=O)cc2)o1,generated,-6.2,309.34300000000013
ABAV,0,CC1CCC(O)CC1(O)CCN(C)C(=O)C1CCC(=O)N1,generated,-6.2,298.383
ABDW,0,CC(C)(C#N)Nc1nc(-c2ccccc2)c(-c2ccc(O)c(O)c2)o1,generated,-6.2,335.3630000000001
ABQX,0,CN(C)C(=O)c1ccc(Cl)c(CC(=O)Nc2ccnn2C)c1,generated,-6.2,320.78
AAKI,0,CC(=O)Nc1cccc(NC(=O)CN(C)S(C)(=O)=O)c1,training,-6.2,299.35200000000003
AAYC,0,COc1ccc(CC(=O)NCc2ccc(S(N)(=O)=O)o2)cc1,generated,-6.2,324.35800000000006
AABU,1,CN(C)C(=O)c1cccc(C(=O)Nc2ccccc2)c1,generated,-6.2,268.316
AABR,1,Fc1cccc(CNC(=NC2CCC(F)C2)N2CCCC2)c1,generated,-6.2,307.3880000000001
AACU,1,CCOc1cccc(NC(=O)COc2ccc(C)cc2OC)c1,training,-6.2,315.369
AAFG,0,Cc1noc(C)c1CCCNC(=O)C(C)Sc1cccnc1,generated,-6.2,319.43
AAAR,1,CNC(=O)Nc1cccc(C(=O)NC(C)C(C)C)c1,generated,-6.2,263.34099999999995
ABIG,0,Cc1ccc2cc(C(=O)OCC3CC3)cc(=O)n2c1,generated,-6.2,257.289
AAHF,0,COC(=O)c1ccc(Nc2nccc(OC)n2)cc1C,generated,-6.2,273.29200000000003
AAFT,0,Cc1cc(C(=O)OC(C)C(=O)NC2CCCCC2)on1,generated,-6.2,280.324
ABNZ,0,CC(C)C(=O)NCc1ccc2[nH]c(=O)c(Cn3cc(C(=O)O)s3)cc2c1,generated,-6.2,373.43400000000014
AAEL,0,Cc1ccc(CC(=O)NCc2c[nH]nc2-c2ccccc2)s1,generated,-6.2,311.41
AAYW,0,COc1cc(OC)cc(-c2cnc(N)c(-c3ccccc3)n2)c1,generated,-6.2,307.353
ABAK,0,CNC(=O)N1CCc2[nH]nc(CC(=O)N3CCOCC3)c2C1,generated,-6.2,307.3540000000001
AASD,0,COc1cccc(C2C(C#N)=C(N)Oc3cc(O)ccc32)c1,training,-6.2,294.31
AANI,0,c1ccc(NCCc2nc(-c3ccco3)n[nH]2)cc1,generated,-6.2,254.29300000000003
AAHZ,0,O=C(NCc1cnn(-c2ccccc2)c1)Nc1nc2ccccc2s1,generated,-6.2,349.41900000000015
ABLR,0,CN(C)c1nccc(N(C)C2CCN(c3ncccn3)CC2)n1,generated,-6.2,313.40900000000005
ABKR,0,CC(C)S(=O)(=O)N1CCN(C(=O)C2CCC3(C2)OCCO3)CC1,generated,-6.2,346.4490000000001
AAPS,0,CC(C)C(=O)Nc1ccc(CNC(=O)NC(C)(CO)C2CCCCC2)cc1,generated,-6.2,375.51300000000015
AAQN,0,N#Cc1ccc(Oc2ccc([N+](=O)[O-])cc2Cl)cc1,generated,-6.2,274.66299999999995
AALA,0,O=C(Cc1ccc([N+](=O)[O-])o1)NN=Cc1ccc(O)c(O)c1,generated,-6.2,305.2460000000001
AAEL,1,CNS(=O)(=O)c1ccc(NC(=O)COc2ccccc2OC)cc1,generated,-6.2,350.39600000000013
ABEI,0,COc1cccc(CSc2nc3cc(F)ccc3n2C)c1OC,generated,-6.2,332.4000000000001
AAAY,0,O=C(CNC(=O)c1ccc(F)cc1)Nc1cccc(C(F)(F)F)c1,training,-6.2,340.276
AANB,0,COc1ccccc1OCCN(C)C(=O)NC(C)C(N)=O,generated,-6.2,295.339
AAVZ,0,COc1cc(OC)cc(N2CCN(c3ccc(F)cc3)CC2)c1,generated,-6.2,316.3760000000001
AAJI,0,COc1ccc(CN2CCn3c(nnc3C(C)(C)C)C2)cc1OC,generated,-6.2,330.43200000000013
AANQ,0,O=C(CN1CCC(CCO)CC1)N1CCCC(c2ccn[nH]2)C1,generated,-6.2,320.4369999999999
ABMT,0,CC(=NNS(=O)(=O)c1c(C)cc(C)cc1C)c1ccccc1,generated,-6.2,316.426
AACS,0,COC1CCC(C(O)C2CCC(CCN3COC(CF)C3)C2)CC1,generated,-6.2,343.4830000000001
ABJP,0,CC1CCN(C(=O)Cc2csc(Nc3ncccn3)n2)CC1,training,-6.2,317.4180000000001
AARH,0,CC(C)C(NC(=O)CCc1cc(C(C)(C)C)on1)C(N)=O,generated,-6.2,295.3830000000001
AAAU,0,Cc1ccc(Oc2cc(C)[nH]c(=O)c2C#N)cc1,generated,-6.1,240.262
AAHP,0,Cc1ccc(S(=O)(=O)c2c(Cl)cnnc2Cl)cc1,generated,-6.1,303.17
ABHK,0,O=C(Cc1cccc([N+](=O)[O-])c1)NCC1CCCO1,generated,-6.1,264.28099999999995
AAHQ,1,CNS(=O)(=O)c1cccc(C(=O)NC(C)C(C)C)c1,training,-6.1,284.3810000000001
AABR,0,COc1ccc(-c2ccc(S(=O)(=O)CC(C)C)cc2)cc1OC,generated,-6.1,334.43699999999995
AAZB,0,CCOC(=O)c1nc(C(=O)OC)c(NC)nc1NCc1ccc(CN2CCCCC2CC)cc1,generated,-6.1,469.58600000000035
ABPY,0,CN(Cc1ccco1)C(=O)NCc1cccc(C#N)c1,generated,-6.1,269.30400000000003
AAGC,0,CC(C)C(=O)Nc1ccc2c(c1)NC(=O)CS2,generated,-6.1,250.323
AAUG,0,CC1(C)CCCC(C(C)(O)C(O)CC(O)CC(=O)O)C1,generated,-6.1,288.38400000000007
ABDS,0,COc1ccc2c(c1)OC(CNC(=O)NCc1ccco1)CC2,generated,-6.1,316.35700000000014
AAJA,1,CC(C)(C)NC(=O)C1CN(Cc2ccccn2)CCN1Cc1ccccc1,generated,-6.1,366.5090000000001
AAAP,1,CCOC(=O)c1ccc(NC(=O)COc2ccc(C)cc2)cc1,generated,-6.1,313.353
AALZ,1,CNS(=O)(=O)c1ccc(C(C)NC(=O)OC(C)(C)C)cc1,generated,-6.1,314.4070000000001
AAAJ,1,Cc1cccc(OS(=O)(=O)c2ccccc2)n1,generated,-6.1,249.29100000000003
AAAI,1,CC1CCC(NC(=O)c2ccc(OCC(=O)Nc3ccccc3)cc2)CC1,generated,-6.1,366.46100000000007
AAOF,1,N#Cc1ccccc1N1CCN(c2ccccc2)CC1,generated,-6.1,263.344
AAUD,0,CC(C)(C)C(=O)N1CCC(Nc2ncccc2C(=O)O)CC1,generated,-6.1,305.3780000000002
AACG,1,CN(C)c1cccc(C(C)(C)CNC(=O)Cc2ccc(F)cc2)c1,generated,-6.1,328.431
AADR,0,CC(C)(C)C(=O)N1CCC(S(=O)(=O)N2CCCCC2)CC1,generated,-6.1,316.4670000000002
AATO,0,COc1ccccc1-c1nccn1Cc1coc(-c2ccoc2)n1,generated,-6.1,321.336
AADB,2,O=C(OCCCc1ccc(F)cc1)c1ccc(O)c(O)c1,generated,-6.1,290.29
AADO,2,CC(=O)NCCNC(=O)c1ccc(Nc2ccccc2)cc1,generated,-6.1,297.35800000000006
AAEE,2,COC(=O)Nc1ccc(OCc2ccc(C(=O)NCCc3ccccc3)cc2)cc1,generated,-6.1,404.4660000000002
AAQI,0,COc1cc(Nc2nc3ccccc3nc2C#N)cc(OC)c1OC,generated,-6.1,336.35100000000017
AAJG,0,O=C(C=Cc1ccc(Cl)cc1Cl)Nc1ccc(C(=O)O)cc1,generated,-6.1,336.1740000000001
ABFL,0,COC(=O)c1cc(Cn2nc(OC)n(C)c2=O)c(C)o1,generated,-6.1,281.26800000000003
AADS,0,CC1CCCN(S(=O)(=O)Cc2cccc(OC(F)F)c2)C1,generated,-6.1,319.3730000000001
