id,gen,smile,source,score,weight
AANK,1,COC(=O)NC(C(=O)O)C(CO)NC(=O)OC1COC2OCCC12,generated,-6.6,348.30800000000016
AAGN,2,O=C(NCC1(c2ccccc2)CC1)Nc1ccc(NCc2ccc(Br)c(F)c2)cc1,generated,-6.6,468.3700000000001
AAGZ,2,O=C(NC1CCCN1CC1CCCN1C(=O)C=Cc1ccc(F)cc1)c1ccccc1,generated,-6.6,421.5160000000001
AAHD,2,O=C(C=CC(=O)C(Cc1ccccc1)c1ccccc1)c1ccc(Br)cc1,generated,-6.6,419.3180000000001
AAIR,0,NC(=O)NCC(=O)Nc1ccc(-c2cccc(-n3cccn3)n2)cc1,generated,-6.6,336.355
AAIQ,0,O=C(NCc1cnc2ccc(F)cn2c1=O)c1ccc(F)cc1,generated,-6.6,315.279
ABCV,0,CCc1cc(C)cc(C)c1C(=O)CCCOC1=C(OC)C(C)(O)C(O)CC1(C)O,generated,-6.6,406.5190000000001
ABDD,0,COc1ccc(C=NNC(=O)Cc2ccc(Cl)cc2)cc1,generated,-6.6,302.76099999999997
ABID,0,COc1cccc(C2CC(c3ccc(C)cc3)=CC2=O)c1,generated,-6.6,278.351
ABBM,0,CC(C)CC(C(=O)NCc1ccc(C#N)cc1)n1cccn1,generated,-6.6,296.374
ABHO,0,Cc1cc(C)c2cc(Cc3cc(=O)n(C)c(=O)n3C)oc2c1,generated,-6.6,298.34200000000004
AAQC,0,Cc1ccc(S(=O)(=O)NC(=O)NN=Cc2cccnc2)cc1,generated,-6.6,318.35800000000006
AAYA,0,O=C(C#Cc1ccc(F)cc1)N1CCCc2cc(Br)ccc21,generated,-6.6,358.21
AABD,0,CC(CNC(=O)c1cc(F)ccc1F)c1ccccc1Cl,generated,-6.6,309.74300000000005
ABBX,0,O=S(=O)(NC1CCCCCC1)c1ccc(-c2ccccc2)s1,generated,-6.6,335.49399999999997
AAOI,0,CC1CCCN(S(=O)(=O)c2ccc(N3CCCC3)nc2)C1,generated,-6.6,309.43500000000006
AAXA,0,CN(C)C(=O)c1ccccc1NC(=O)Nc1ccc(CCNC(=O)c2c(Cl)cncc2Cl)cc1,generated,-6.6,500.3860000000002
AAJO,0,Nc1cc(OCCOCCOc2ccc(Cl)cc2)c2ccccc2n1,generated,-6.6,358.82500000000005
ABOO,0,COc1ccc(C(=O)OC(C)C(=O)NCc2ccnn2C)cc1,generated,-6.6,317.345
AAVI,0,COc1ccc(CNC(=O)c2ccc(C)cc2)c(OC)c1,training,-6.6,285.343
AAMO,0,O=c1c(CN2CCOCC2)n[nH]c2ccc(Br)cc12,generated,-6.6,324.17800000000005
ABED,0,Cc1cccc(CC(C)CO)c1C(=O)c1ccc(F)cc1,generated,-6.6,286.346
AAFW,0,O=C(CC1CCCCC1)N1CCC(n2cccn2)CC1,generated,-6.6,275.3960000000001
AAWF,0,Cc1cc(NC(=O)C2CC(=O)N(N3CCOCC3)C2)ccc1F,generated,-6.6,321.352
AAGH,1,O=C(C=Cc1ccccc1)Nc1ccc(-c2ccccc2Cl)nn1,generated,-6.6,335.7940000000001
AABP,1,O=C(Nc1cccc(CN2CCOC2)c1)Nc1cccc(C(F)(F)F)c1,generated,-6.6,365.35499999999996
AACH,1,CC(C)(C)NC(=O)C1CC2CCCCC2N1CC(O)c1ccccc1,generated,-6.6,344.49899999999997
AACO,1,CCOC1=CNc2cc(OCc3cccc(C(=O)O)c3)ccc2C=C1,generated,-6.6,337.375
AAFA,1,O=C(NCCC(O)(Cc1ccccc1)c1ccccc1)Nc1ccccc1,generated,-6.6,360.45700000000005
ABBH,0,CCC(c1nnnn1CC(F)(F)F)N(C)C(=O)c1cccc(-n2ccnc2)c1,generated,-6.6,393.37300000000005
AAEY,1,CC(C)(C)c1ccc(-c2ccc(CNCc3ccccc3)cc2)cc1,generated,-6.6,329.487
AADU,1,CCc1cc(COc2ccc(C(CO)NC(=O)NC)cc2)n(-c2ccccc2)n1,generated,-6.6,394.4750000000001
AAGP,0,O=C(Nc1ncc(Cc2ccc(F)cc2)s1)c1ccccc1,generated,-6.6,312.369
ABOE,0,COc1cc(C(=O)Nc2ccn(Cc3cccc(F)c3)n2)ccn1,generated,-6.6,326.331
AATM,0,COc1ccc(Cn2c(C(=O)NCc3ccccc3F)noc2=O)cc1,generated,-6.6,357.3410000000001
AAJD,0,CC(C)COc1ccc(CNC(=O)C(C)NC(C)C(=O)O)cc1,generated,-6.6,322.40500000000003
AAAM,0,O=C(c1ccncc1)N1CC2CN(C(=O)C3CCCC3)CC2C1,generated,-6.6,313.4010000000001
AAAH,1,CNS(=O)(=O)c1ccc(CNC(=O)c2ccc(C)cc2)cc1,generated,-6.6,318.398
ABRW,0,CC(C)Cc1ccc(C=NNc2nc3ccccc3o2)cc1,generated,-6.6,293.37
AAIT,0,O=C1C=C(c2cccnc2)CN(CC(=O)Nc2ccc(F)cc2)CC1,generated,-6.6,339.37000000000006
AAAH,0,Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(O)cc3)CC2)c(C)c1,training,-6.6,338.40700000000015
AAJR,0,Cc1cc(C(=O)O)n(CC2CN(Cc3ccccc3)C2)n1,generated,-6.6,285.34700000000004
AAOS,0,Cc1ccc(-c2cc(N3CCN(C)CC3)[nH]c(=O)c2)cc1,generated,-6.6,283.37499999999994
AASZ,0,Cc1ccc(S(=O)(=O)NNC(=O)c2ccc([N+](=O)[O-])o2)cc1,generated,-6.6,325.3020000000001
ABDY,0,c1ccc(-c2ccc(CN3CCCC3c3ccccc3)o2)cc1,generated,-6.6,303.405
AAOE,0,O=C(O)c1c(S(=O)(=O)O)cc(=O)[nH]c1O,generated,-6.5,235.173
ABBG,0,Cc1ccc(C)c(CNc2cc(N3CCOCC3)ncn2)c1,generated,-6.5,298.39
AAIL,0,CC(C)(C)OC(=O)N1CCCN(C(=O)Cc2ccc(F)cc2)CC1,training,-6.5,336.40700000000004
AAQA,0,COc1ccc(NC(=O)CSc2nc(C3CC3)nc3ccccc23)cc1,training,-6.5,365.458
ABPL,0,Cc1c(C(=O)CN2CCC(C)CC2)oc2c(F)ccc(F)c12,generated,-6.5,307.34
AAPC,0,O=C(NCc1ccnc(OC2CCC2)c1)Nc1cccnc1,generated,-6.5,298.346
AAYB,0,Cc1nc2ccccc2n1C(=O)c1ccc(-n2cccn2)cc1,generated,-6.5,302.337
AAJW,0,CC(=O)Nc1nc(N)c2[nH]c(-c3ccccn3)nc2n1,generated,-6.5,269.26800000000003
ABBL,0,CCOc1cccc(C(=O)Nc2nnc(SC)nc2N)c1,generated,-6.5,305.36300000000006
ABTD,0,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,manual,-6.5,315.67799999999994
AAUB,0,COC(=O)c1cccc(CNCc2ccc(C(C)(C)C)cc2)n1,generated,-6.5,312.413
AAHV,0,COC(=O)C=C(SC)S(=O)(=O)c1ccc(C(C)(C)C)cc1,generated,-6.5,328.4550000000001
ABPJ,0,CN(C)c1nc(NC[S+]([O-])C2CC3CCC2C3)nc(N(C)c2ccccc2)n1,generated,-6.5,400.5520000000001
ABPG,0,CN1CCC(C(=O)NCC2CN3CCCCC3CO2)CC1=O,generated,-6.5,309.41
ABOH,0,COc1cc(O)c2c(c1)OC(=Cc1ccc(O)cc1)C2=O,generated,-6.5,284.26700000000005
AADU,0,Cc1cc(C)c(CNC(=O)NCc2ccc(Cl)cc2)c(C)n1,generated,-6.5,317.82000000000005
AAOY,0,CN1CCN(CCCOc2ccc(-c3cc4ccc(O)cc4s3)cc2)CC1,generated,-6.5,382.5290000000001
ABRT,0,CN(CC(=O)Nc1ccc(Oc2cccnc2)nc1)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,generated,-6.5,484.4000000000001
AAFD,0,O=C(Cc1ccc(Cl)cc1)NCC(O)c1cccc(Cl)c1,generated,-6.5,324.207
AAPT,0,Cc1ccc(-c2nc(NC(=O)C(C)(C)N3CCOCC3)cs2)s1,generated,-6.5,351.49700000000007
ABPA,0,Cc1cc(C)n(-c2cc(NC(=O)CC3CCCC3)n[nH]2)n1,generated,-6.5,287.3669999999999
AACL,0,CC1(C)CCC(CN2CCN(C3CCCC3)CC2)CC1,generated,-6.5,278.484
AAEG,0,COC(=O)NC(C(=O)NC(C)S(=O)(=O)c1ccccc1)C(C)C,generated,-6.5,342.41700000000003
AAYD,0,CC(C)COc1ccc(C(=O)NCCc2ncccc2C#N)cc1,generated,-6.5,323.396
AAEN,0,Cc1ccc(OC(=O)c2ccnc(S(N)(=O)=O)c2)cc1,generated,-6.5,292.31600000000003
AATG,0,CN(C)CCNc1ccc2c(c1)C(=O)c1ccccc1-2,generated,-6.5,266.344
ABFG,0,CC(C)C1C(=O)NCCN1Cc1ccc(-c2ccccc2)cc1,generated,-6.5,308.425
AAUF,0,COC1CCC(COc2ccc(CCC(=O)C=Cc3ccc(OCCCCCC(=O)NO)cc3)cc2)CC1,generated,-6.5,523.6700000000003
AARD,0,CC(C)C1SC(=Nc2ccc(Cl)cc2)SC1=Cc1ccc(Br)cc1,generated,-6.5,438.84300000000013
AAVL,0,O=C(NCc1ccc2[nH]nnc2c1)c1csc(-c2ccncc2)n1,generated,-6.5,336.38000000000005
ABOF,0,CCCCN(CCCC)CC(O)c1cc(C23CC4CC(CC(C4)C2)C3)n(C(C)(C)C)c1,generated,-6.5,428.70500000000027
ABEF,0,Cc1ccc(CN2CCCC(c3nncn3C)C2)cc1,generated,-6.5,270.38
AAXS,0,Cc1nn(C)c2c1N(C(=O)CCCc1cc(F)ccc1F)CCO2,generated,-6.5,335.35400000000004
AARO,0,O=C(O)c1ccc(-n2cc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,generated,-6.5,349.28299999999996
ABHH,0,O=C(COc1ccc2c(c1)OCCO2)NCc1ccc(C(F)(F)F)cc1,generated,-6.5,367.323
AATL,0,CC(C)(CNC1CCCCC1)NCC(O)c1ccc(S(N)(=O)=O)cc1,generated,-6.5,369.53100000000006
ABHE,0,Cc1noc(C)c1CC(=O)N1CCN(Cc2cc(C(F)(F)F)nn2C)CC1,generated,-6.5,385.39000000000004
AAXG,0,Cn1cccc1C(=O)Nc1cnc(N2CCc3cnccc32)nc1,generated,-6.5,320.356
ABKO,0,Cc1cc2c(cc1C)NC(c1ccc(F)cc1)C(=O)N2,generated,-6.5,270.30699999999996
ABQP,0,Cc1ccn(C(=O)C2CCN(C(=O)C3CCC3)CC2)n1,generated,-6.5,275.352
AAWB,0,CC(C)(C)C(=O)N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,generated,-6.5,313.40100000000007
AAWT,0,Cc1cc(NC(=O)CN(C)S(=O)(=O)c2ccc(C(F)(F)F)cc2)n[nH]1,generated,-6.5,376.36
AADO,0,COc1ccc(C(O)=NNC(=O)c2ccc(O)cc2)cc1OC,generated,-6.5,316.31300000000005
AAZD,0,CC(C)(C)c1cc(C(=O)NCC2(O)CCCC2)on1,generated,-6.5,266.3409999999999
AAZA,0,O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cccc(F)c1,generated,-6.5,298.23900000000003
AACV,0,CC(=O)c1ccc(C#Cc2ccc(-c3ccccc3)cc2)cc1,generated,-6.5,296.369
AAAF,2,O=C(C=Cc1ccc(O)c(O)c1)c1ccc(O)c(O)c1,training,-6.5,272.256
AAKX,2,CC(C)CN(C(=O)CCc1ccc(O)cc1)c1ccc(NCc2ccccc2)cc1,generated,-6.5,402.5380000000001
ABJQ,0,N#Cc1cccnc1N1CCC(OCCc2ccccc2)CC1,generated,-6.5,307.39700000000005
ABHT,0,CC(C)(C)c1ccc(C(=O)NCC(O)c2ccco2)cc1,generated,-6.5,287.35900000000004
AAND,0,CCN(CC)CCNc1ccc(-c2ccc(N3CCN(C)CC3)cc2)c2ccccc12,generated,-6.5,416.6130000000002
ABGD,0,CCCCCc1ccc(Oc2ccc(NC(=O)Nc3ccc(C(=N)N)cc3)cc2)c(C(=O)NCCCCCCCCCCCCC(=O)NO)c1,generated,-6.5,686.8979999999998
ABQG,0,CN(CC1CCCO1)C(=O)CSc1cc(C(N)=O)nc(C(F)(F)F)n1,generated,-6.5,378.37600000000003
ABKK,0,CC(=O)Nc1ccc(NC(=O)NCCC(c2ccccc2C)n2cccc2)cc1,generated,-6.5,390.4870000000001
AAFY,0,O=C(CSc1nc(=O)n2ccsc2n1)Nc1ccccc1,generated,-6.5,318.38300000000004
AAOE,1,N#Cc1ccc(CNC(=O)c2cccc(C(F)(F)F)c2)cc1,generated,-6.5,304.271
AAGN,1,CNC(=O)Nc1ccc(Nc2nc(C)cc(-c3ccccc3OC)n2)cc1,generated,-6.5,363.42100000000005
AAGF,1,CC(C)(C)C(NC(=O)CCc1ccccc1)C(=O)NC1CCN(CC(F)(F)F)CC1,generated,-6.5,427.5110000000002
AANL,1,CCCC1CCC(NC(=O)c2cccc(NC(=O)OC)c2)CC1,generated,-6.5,318.41700000000014
AARM,0,O=C(NC1(c2ccccc2)CC1)N1CCN(Cc2ccccc2)CC1,generated,-6.5,335.451
AADK,1,CC1CCC(NC(=O)Cc2ccccc2[N+](=O)[O-])CC1,generated,-6.5,276.33600000000007
AADQ,1,CC(C)(C)NC(=O)C1CN(Cc2ccc(C(F)(F)F)cc2)CCN1CCO,generated,-6.5,387.44600000000014
AAMX,1,CC1CN(C(=O)COc2ccc(C(CN)c3ccccc3)cc2)CC(C)O1,generated,-6.5,368.4770000000001
AAKN,0,O=C(Nc1ccc(F)cc1N1CCOCC1)C1CC1c1ccccc1,generated,-6.5,340.39799999999997
ABEA,0,COc1ccc(Cn2ccc3c(NCCN4CCCC4)ncnc32)cc1,generated,-6.5,351.45400000000006
AAEZ,1,CC(=O)NC(CC(C)C)C(N)CC(C)(C)C,generated,-6.5,228.37999999999994
AAZV,0,Cc1ccc2nc(N=Cc3ccc4[nH]ccc4c3)c(=O)[nH]c2c1,generated,-6.5,302.33700000000005
AASQ,0,CCOc1cc(CO)ccc1Oc1c(C)cc(C)cc1C(C)C,generated,-6.4,314.425
AACE,0,CC(=NNC(N)=S)c1ccc(C(=O)c2ccccc2)cc1,generated,-6.4,297.38300000000004
AAXQ,0,CC(C(=O)Nc1ccc(Cl)cn1)c1nc2ccccc2[nH]1,generated,-6.4,300.749
AANA,0,CC(C)(C)OC(=O)NC1CCCN(Cc2ccccc2OC(F)F)C1,generated,-6.4,356.413
AAMX,0,CCOC(=O)c1[nH]c(C)c(C(=O)C=Cc2ccc(C)cc2)c1C,generated,-6.4,311.38100000000003
AAHM,0,O=C(CN1CCCC1)Nc1cc(-c2cccnc2)no1,generated,-6.4,272.30800000000005
ABDI,0,CC(C)(C)NC(=O)CNC(=O)Nc1cccc(-n2cccn2)c1,generated,-6.4,315.377
ABJX,0,COc1ccc(-c2cnc(-c3cc(Cl)ccc3O)s2)cc1,generated,-6.4,317.797
ABKN,0,CCOc1ccc(OCCn2c(=O)ccc3ccccc32)cc1,generated,-6.4,309.365
AAGY,0,Cc1cc(OC2CCN(C(=O)Cc3ccc(C)o3)CC2)no1,generated,-6.4,304.34600000000006
ABNV,0,CC(=O)Nc1cc(C(=O)NC(C)c2ccc(F)c(F)c2)no1,generated,-6.4,309.272
AAYL,0,Cc1ccccc1CNC(=O)C1CCN(S(C)(=O)=O)CC1,training,-6.4,310.4190000000001
ABIA,0,CC(C)(C)c1cc(C(=O)OCC(=O)Nc2ccc(C(N)=O)cc2)no1,generated,-6.4,345.3550000000001
ABQH,0,CC1(C)CC(=O)C2=C(C1)Oc1nc[nH]c1CC(C)(C)O2,generated,-6.4,276.336
ABHM,0,CCc1nc2c(cnn2-c2ccc(C=O)cc2)c(=O)[nH]1,generated,-6.4,268.27599999999995
AAIV,0,CCNC(=O)c1nc(NC(=O)c2ccc(F)cc2)oc1C,generated,-6.4,291.28200000000004
AALM,0,CC(C)(Cn1ccnc1)NC(=O)C1(c2ccc(F)cc2)CC1,generated,-6.4,301.36500000000007
ABAD,0,CCCNc1nc(NC(=O)C(C)c2ccc(F)cc2)cc(=O)[nH]1,generated,-6.4,318.35200000000003
AANL,0,CON=C(c1ccccc1)c1nc(-c2ccc(F)cc2)c(O)c(=O)[nH]1,generated,-6.4,339.326
AARW,0,CCc1ccc(CN(C)C(=O)c2ccnc(-n3cnnn3)c2)cc1,generated,-6.4,322.372
AABO,0,Cc1ccccc1C(=O)C=Cc1ccc(Cl)c(Cl)c1,generated,-6.4,291.177
ABEL,0,CC(c1cccs1)N(C)C(=O)CC1CCCCN1S(C)(=O)=O,generated,-6.4,344.502
AAMI,0,Cc1nc(C#N)ccc1N1CCN(C(=O)CCc2ccccc2)CC1,generated,-6.4,334.423
AAEU,0,CC1(C)CCOCCC1NC(=O)Nc1cnn(CC(F)F)c1,generated,-6.4,316.352
AAZN,0,CC(=O)N1CCN(C(=O)Cc2cc3sccc3nc2C)CC1,generated,-6.4,317.41400000000016
ABLP,0,Cc1cc(NC(=O)NC2COc3ccccc3O2)cc(C)n1,generated,-6.4,299.33000000000004
ABDN,0,Cc1cccc(C)c1N(C)S(=O)(=O)c1cnn(C)c1,generated,-6.4,279.365
AALZ,0,CN(C(=O)CN1CCC(c2cccc(N)c2)CC1)S(C)(=O)=O,generated,-6.4,325.4340000000001
AABG,0,CNC(=O)C=Cc1ccc([S+]([O-])Cc2ccccc2)cc1,generated,-6.4,299.395
AANF,0,CCOC(=O)N1CCc2nc(Nc3ccc(C)cc3)sc2C1,generated,-6.4,317.4140000000001
ABCO,0,CN(CCCNc1ccc2nc(S(N)(=O)=O)[nH]c2c1)c1ccccc1,generated,-6.4,359.45500000000004
ABSQ,0,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,hiv,-6.4,315.67799999999994
AAOZ,1,CNS(=O)(=O)c1ccc(C(C)C)cc1C(=O)NC(C)(C)C,generated,-6.4,312.43500000000006
AAOP,0,Cc1ccc(CNc2ccc(-n3cccc3C(=O)N(C)C)cc2)cc1,generated,-6.4,333.43500000000006
ABMV,0,O=C(Nc1ccc(F)c(-c2ccc3c(c2)OCO3)c1)NC1CCOC1,generated,-6.4,344.3420000000001
AABQ,0,O=C(Nc1ccc(-n2cnnn2)cc1)Nc1cccc(Cl)c1,training,-6.4,314.736
ABGX,0,COc1cccc(N2CCN(C(=O)c3nnn(C)c3C)CC2)c1,generated,-6.4,315.3770000000001
AAJJ,0,NC(=O)NC(Cc1ccc(F)cc1)C(=O)NCC(F)(F)F,generated,-6.4,307.24699999999996
AARE,0,CCOC1CCCN(c2nc(N)nc(-n3cccn3)n2)C1,generated,-6.4,289.3430000000001
AAJH,0,CCc1cnc(C(=O)N(C)Cc2ccccc2C(F)(F)F)nc1,generated,-6.4,323.318
ABNH,0,Cc1ccc(CN2CCOCC2C(=O)Nc2ccc(F)cc2)o1,generated,-6.4,318.34800000000007
ABIB,0,COc1cc(-c2n[nH]c(CNc3ccccc3F)n2)cc(OC)c1OC,generated,-6.4,358.37300000000016
AAGP,2,CC(C)(C)OC(=O)NCCc1ccc(OCc2ccccc2)cc1,generated,-6.4,327.424
AAHI,0,CC(=O)NC(CC(=O)NCC(C)(C)c1ccccn1)C(C)C,generated,-6.4,305.422
AAGX,0,CN(C)c1ccc(NC(=N)NCCc2ccccc2)c([N+](=O)[O-])c1,generated,-6.4,327.38800000000003
AAJP,0,Cc1nn(C(=O)CSc2nc3ccccc3[nH]2)c(C)c1C,generated,-6.4,300.3870000000001
AAKS,1,CC(C)(C)NC(=O)C1CC2CCCCN2CC(O)CN1Cc1ccccc1,generated,-6.4,373.54100000000005
AADC,0,COCCNC(=O)C(C#N)=Cc1ccc(C(F)(F)F)cc1,generated,-6.4,298.26399999999995
AAIY,0,CC(C)Oc1ccc2cc(-c3ccc(O)c(O)c3)oc2c1,generated,-6.4,284.31100000000004
AADK,0,CC(C)Oc1ccc(-c2nnc(-c3ccco3)o2)cc1,generated,-6.4,270.28799999999995
ABCU,0,O=C(Nc1cnn(Cc2cccc(F)c2)c1)C1CCCO1,generated,-6.4,289.3100000000001
ABQD,0,Cc1cc(C)nc(N2CCC(c3cc(F)cc(F)c3)C2)n1,generated,-6.4,289.329
AATR,0,CCCCNC(=NC(=O)Nc1ccc(OC)cc1)NC(C)C,generated,-6.4,306.41
AAJS,1,Cc1cccc(NS(=O)(=O)C2(Cc3ccccc3)CC2)c1,generated,-6.4,301.41100000000006
AAHY,0,CCc1cc(C(=O)Nc2cc(C(C)C)no2)[nH]n1,generated,-6.4,248.286
ABON,0,CC(CC#N)N(C)C(=O)Nc1cc(-c2ccc(F)cc2)on1,generated,-6.4,302.309
AANM,0,O=c1[nH]c2ccc(F)cc2nc1-c1ccc(Cl)cc1,generated,-6.4,274.68199999999996
AALV,1,NC(=O)c1ccc(NC(=O)COc2ccc3c(c2)OCO3)cc1,training,-6.4,314.297
AAYS,0,COc1cc(NC(=NC#N)NC2CCCCC2)cc(OC)c1OC,generated,-6.4,332.4040000000001
AAYY,0,COC(=O)c1cc2oc3ccc(Cl)cc3c(=O)c2o1,generated,-6.4,278.64700000000005
AAHO,0,Cc1ccc(Cn2ccnc2NC(=O)Cc2ccc(Cl)cc2)cc1,generated,-6.4,339.826
AAHP,1,CNC(=O)c1ccc(NC(=O)c2ccc(C)cc2)cc1,training,-6.4,268.316
ABRL,0,CC(=O)c1cccc(NC(=O)c2csc(C)cc2=O)c1,generated,-6.4,287.34000000000003
AAQB,0,CC(C)C1COC2(CCCCN2Cc2ccc(C#N)cc2)O1,generated,-6.4,300.402
ABFF,0,CN(C)S(=O)(=O)c1cccc(C(=O)NCc2ccccc2)c1,training,-6.3,318.398
AAUU,0,CCOc1ccccc1CNC(=O)Nc1ccc2c(c1)COC2,training,-6.3,312.3690000000001
AAGA,0,Cc1sc(=O)n(CCN2CCN(c3ccc(F)cc3)CC2)c1C,generated,-6.3,335.4480000000001
AASX,0,CC(C)C(C)NC(=O)CN1CCC(Nc2ncccn2)CC1,generated,-6.3,305.4260000000001
ABOI,0,O=C(NC1CC1)c1ccc(Cn2nc(C(F)(F)F)cc2Cl)cc1,generated,-6.3,343.736
ABOJ,0,CC(C)(C)Cc1cc(NC(=O)Nc2ccc(C#N)cc2)on1,generated,-6.3,298.346
ABCI,0,CNc1ncc(C(=O)Nc2ccccc2C(=O)C(C)C)c(Cl)n1,generated,-6.3,332.791
ABQO,0,CC(=O)N(C)c1ccc(N=C(S)N(Cc2ccccc2)Cc2ccco2)cc1,generated,-6.3,393.5120000000001
ABBI,0,Cc1ccc(NC(=O)C(C)NS(=O)(=O)Cc2ccccn2)cc1,generated,-6.3,333.413
ABPW,0,CC(C)N(C)c1ccc(C(=O)c2ccc(C#N)cc2)cc1,generated,-6.3,278.35499999999996
ABIE,0,Cc1nn(C)c(C)c1COC(=O)c1cc(C2CC2)n(C)n1,generated,-6.3,288.351
ABKE,0,O=C(C=Cc1ccccc1)Nc1nnc(SCCCN2CCCCC2)n1Cc1ccccc1,generated,-6.3,461.6350000000004
AABM,2,O=C(C=Cc1ccc(O)cc1O)NCCCCCNC(=O)c1ccc(Nc2ccccc2)cc1,generated,-6.3,459.54600000000005
AANM,1,CC(=O)NC(CC(=O)O)c1cccc(Cl)c1,generated,-6.3,241.674
ABQW,0,CCc1ccc(C(C#N)OC(=O)c2ccc(C)s2)o1,generated,-6.3,275.329
AAMN,0,Cc1onc(-c2ccccc2)c1C(=O)OCC(=O)Nc1ccccc1,training,-6.3,336.347
ABGI,0,CC(C)CN(C(=O)c1ccc2oc(-c3ccccc3)nc2c1)C1CC1,generated,-6.3,334.4190000000001
AAKU,2,CN(C)C(=O)C(Cc1ccccc1)NC(=O)c1ccc(N)cc1,generated,-6.3,311.38500000000005
AATT,0,CCCCN(CCCC)C(=O)C(C)NC(=O)N1CCN(C(=O)N2CCCS2(=O)=O)CC1,generated,-6.3,459.61300000000034
AAXY,0,CC(=O)Nc1ccc(NC(=O)CCN2CC3=CC=CC3C2=O)cc1,generated,-6.3,325.368
AATV,0,O=C(O)CCCNC(=O)c1cn2c(nc3ccccc32)c(C(=O)O)n1,generated,-6.3,342.31100000000015
ABHF,0,CC1(C)C2CC=C(CCCCCC(=O)NCCCn3cnc4c(N)ncnc43)CC21O,generated,-6.3,426.5650000000001
AAFQ,0,O=C(O)c1ccc(-c2cc(Cl)c(O)c(Cl)c2)c(Cl)c1,generated,-6.3,317.55499999999995
AAHC,0,CC(C)CCCCCCCCCCCCCCCCC(c1ccccc1)(c1ccccc1)c1ccccc1,generated,-6.3,510.8500000000001
ABPO,0,CC1CN(Cc2ccnc(N(C)Cc3ccccc3)c2)CCO1,generated,-6.3,311.4290000000001
ABCD,0,CC(C)(C)NC(=O)CSc1nnnn1-c1ccccc1OCC(F)F,generated,-6.3,371.41300000000007
AABX,0,O=S(=O)(CC1CCCC1)Nc1ccc2[nH]ncc2c1,generated,-6.3,279.365
AAEY,0,CN1C(=O)C(=Cc2ccc(-n3cccc3)cc2)SC1=S,generated,-6.3,300.408
AACB,0,N#Cc1ccc(CN(Cc2ccccc2)Cc2cn(Cc3ccccc3)nn2)cc1,generated,-6.3,393.49400000000014
ABIF,0,CC1CCC(CN(C)C(=O)Cc2c(F)cccc2F)CC1,generated,-6.3,295.37300000000005
AAAP,2,CCOC(=O)Nc1ccc(CNC(=O)Cc2ccc(O)c(O)c2)cc1,generated,-6.3,344.367
AAMT,0,O=C(NCc1ccccc1)Nc1ccc2c(c1)N=C(C(=O)O)CC2,generated,-6.3,323.35200000000015
ABIX,0,Cc1ccc(C)c([S+]([O-])C2(c3ccccc3)CC2)c1,generated,-6.3,270.397
AAYU,0,COc1ccc(-c2cc3c(C)cc(N)nc3[nH]2)cc1,generated,-6.3,253.305
AAQW,0,CCc1cc(C(=O)Nc2cc(C)on2)c(NC(C)=O)o1,generated,-6.3,277.28000000000003
ABDK,0,CC(C)(C)C(C#N)NC(=O)NCCc1cnc(-c2ccccc2)s1,generated,-6.3,342.468
AADY,2,O=C(CC1CCCN1C(=O)NCc1ccccc1)NC1CCCCC1,generated,-6.3,343.47100000000023
AAKV,1,O=[N+]([O-])c1ccc(NCc2cccc(OCc3ccccc3)c2)cc1,generated,-6.3,334.375
AAKT,1,O=C(NCCCCn1cccn1)c1ccc(OCc2ccccc2)cc1,generated,-6.3,349.4340000000001
AAKK,1,CN1CCN(Cc2cccc(Nc3ccccc3)c2)CC1,generated,-6.3,281.4030000000001
AALI,1,CN(C)c1cncc(Cn2c(COc3ccc(C(CN)N(C)C)cc3)c[nH]c2=O)n1,generated,-6.3,411.51000000000005
AAKW,0,Cc1ccc(C=C2CCCC(=NN(Cc3ccccc3)Cc3cccc(C(F)(F)F)c3)C2=O)cc1,generated,-6.3,476.54200000000014
AANT,0,O=C(NC1CCC2(CC1)OCCO2)N1CCC(O)CC1,generated,-6.3,284.35600000000005
ABDA,0,O=C(O)CCC(=O)NCCc1ccc(-c2ccccc2)cc1,generated,-6.3,297.354
AAXK,0,CN(C(=O)CSc1nc(O)cc(-c2ccccc2)n1)c1ccccc1,generated,-6.3,351.4310000000001
AAOM,0,CC(CCCCCCC(=O)N1CCC(=C(C(=O)O)c2ccc(Cl)cc2Cl)CC1)CC(=O)O,generated,-6.3,484.4200000000003
ABQJ,0,Cc1cccc(OCCn2c(C(F)(F)F)nc3cccnc32)c1,generated,-6.3,321.302
AAWM,0,COc1ccc(-c2nc3ccc(NS(C)(=O)=O)cc3s2)cc1,generated,-6.3,334.422
ABJO,0,Cc1cc(C(=O)c2ccc(OCC(=O)N3CCCC3)cc2)on1,generated,-6.3,314.341
AAKZ,0,O=C(C=Cc1ccc([N+](=O)[O-])o1)Nc1ccc2oncc2c1,generated,-6.3,299.242
